"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
2,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA01AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
3,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA01AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
4,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA01AWAY04",1,2,NA,NA,NA,"A","A2",2,"Macnamee",NA,NA,"B","B2",0,0
5,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA01AWAY05",1,2,"Macnamee",NA,NA,"B","B2",3,"Macnamee",NA,NA,"B","B3",0,0
6,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
7,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Maldonado",NA,NA,"B","B2",0,0
9,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA02HOME04",1,2,"Maldonado",NA,NA,"B","B2",3,"Maldonado",NA,NA,"B","B3",0,0
10,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
12,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA03AWAY03",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
13,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
14,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA04HOME02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
15,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",2,"Langworthy",NA,NA,"B","B2",0,0
16,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA04HOME04",2,2,"Langworthy",NA,NA,"B","B2",3,"Smith",NA,NA,"B","B3",0,0
17,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
18,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
19,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
20,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Acton",NA,"C","C0",0,0
21,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA06HOME02",1,0,NA,"Acton",NA,"C","C0",1,NA,"Acton",NA,"C","C1",0,0
22,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA06HOME03",2,1,NA,"Acton",NA,"C","C1",2,NA,"Acton",NA,"C","C2",0,0
23,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA06HOME04",1,2,NA,"Acton",NA,"C","C2",3,NA,"Acton",NA,"C","C3",0,0
24,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
25,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA07AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
26,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA07AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
27,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA07AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
28,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
29,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,"Dalton",NA,NA,"B","B1",0,0
30,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA08HOME03",1,1,"Dalton",NA,NA,"B","B1",1,NA,"Dalton",NA,"C","C1",0,0
31,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA08HOME04",1,1,NA,"Dalton",NA,"C","C1",2,NA,"Dalton",NA,"C","C2",0,0
32,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA08HOME05",1,2,NA,"Dalton",NA,"C","C2",3,NA,"Dalton",NA,"C","C3",0,0
33,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
34,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
35,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",2,NA,"Halter",NA,"C","C2",0,1
36,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA09AWAY04",2,2,NA,"Halter",NA,"C","C2",2,NA,"Mangum",NA,"C","C2",1,1
37,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA09AWAY05",1,2,NA,"Mangum",NA,"C","C2",3,NA,"Mangum",NA,"C","C3",0,0
38,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
39,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",1,"Acton",NA,NA,"B","B1",0,0
40,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA10HOME03",2,1,"Acton",NA,NA,"B","B1",1,NA,"Young","Acton","G","G1",0,0
41,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA10HOME04",1,1,NA,"Young","Acton","G","G1",2,NA,"Young","Acton","G","G2",0,0
42,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA10HOME05",1,2,NA,"Young","Acton","G","G2",3,NA,"Young","Acton","G","G3",0,0
43,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
44,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,2
45,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA11AWAY03",1,1,NA,NA,NA,"A","A1",1,"Foscue",NA,NA,"B","B1",0,1
46,"MSST_FLOR_0316201901","MSST_FLOR_0316201901_PA11AWAY05",2,1,"Foscue",NA,NA,"B","B1",1,"Skelton","Foscue",NA,"E","E1",0,1
