GameID,AwayHome,LastName,FirstName,Pos1,Pos2,StarterSub
2019031901,away,Snider,Jake,lf,NA,starter
2019031901,away,Fitzgerald,Tyler,ss,NA,starter
2019031901,away,Wyatt,Logan,1b,NA,starter
2019031901,away,Oriente,Danny,dh,NA,starter
2019031901,away,Britton,Zach,rf,NA,starter
2019031901,away,Poland,Jared,2b,p,starter
2019031901,away,Binelas,Alex,3b,NA,starter
2019031901,away,Pinkham,Zeke,c,NA,starter
2019031901,away,Leonard,Trey,cf,NA,starter
2019031901,away,Smith,Luke,p,NA,starter
2019031901,away,Lavey,Justin,2b,NA,sub
2019031901,away,Kirian,Michael,p,NA,sub
2019031901,away,Stringer,Ethan,rf,NA,sub
2019031901,away,Rumoro,Pat,c,NA,sub
2019031901,away,Perkins,Jack,p,NA,sub
2019031901,away,Poland,Jared,2b,p,sub
2019031901,home,Lewis,Aj,c,NA,starter
2019031901,home,Kerr,Ryland,2b,NA,starter
2019031901,home,Johnson,Will,lf,NA,starter
2019031901,home,Howie,Nick,rf,NA,starter
2019031901,home,Lucio,Christian,dh,NA,starter
2019031901,home,Thomason,Logan,3b,NA,starter
2019031901,home,Harris,Daniel,ss,NA,starter
2019031901,home,Conklin,Corey,1b,NA,starter
2019031901,home,Botsoe,Chris,cf,NA,starter
2019031901,home,Ferris,Jacob,p,NA,starter
2019031901,home,Lovell,Brent,ph,NA,sub
2019031901,home,Brian,Will,p,NA,sub
2019031901,home,Blair,Jaxson,p,NA,sub
2019031901,home,Lewis,Jake,p,NA,sub
2019031901,home,Ochsenbein,Aaron,p,NA,sub
