GameID,AwayHome,LastName,FirstName,Pos1,Pos2,StarterSub
2019022201,away,Schreur,Aaron Lf,lf,NA,starter
2019022201,away,Oxyer,Dillon Ss,ss,NA,starter
2019022201,away,Hancock,Devynn Rf,rf,NA,starter
2019022201,away,Smith,Matt Dh,dh,NA,starter
2019022201,away,Brown,Marcus 1B,1b,NA,starter
2019022201,away,Doherty,Dj C,c,NA,starter
2019022201,away,Hoskins,Payton 3B,3b,NA,starter
2019022201,away,Roets,Nick 2B,2b,NA,starter
2019022201,away,Cordell,Brian Cf,cf,NA,starter
2019022201,away,Marshall,Dwayne P,p,NA,starter
2019022201,away,Allen,Christopher Pr/Dh,pr,dh,sub
2019022201,away,Nicastro,Joey Ph,ph,NA,sub
2019022201,away,Tunnell,Avery Cf,cf,NA,sub
2019022201,away,Franco,Johnny P,p,NA,sub
2019022201,away,Sanders,Chris P,p,NA,sub
2019022201,away,Carpenter,Keith P,p,NA,sub
2019022201,home,Weaver,Lyndon,lf,NA,starter
2019022201,home,Kerr,Ryland,ss,NA,starter
2019022201,home,Howie,Nick,rf,NA,starter
2019022201,home,Johnson,Will,1b,NA,starter
2019022201,home,Harris,Daniel,dh,NA,starter
2019022201,home,Lucio,Christian,3b,NA,starter
2019022201,home,Lewis,Aj,c,NA,starter
2019022201,home,Conklin,Corey,2b,3b,starter
2019022201,home,Botsoe,Chris,cf,NA,starter
2019022201,home,Teague,Logan,p,NA,starter
2019022201,home,Brewer,Michael,pr,rf,sub
2019022201,home,Hill,Marcus,pr,dh,sub
2019022201,home,Thomason,Logan,ph,2b,sub
2019022201,home,Blair,Jaxson,p,NA,sub
2019022201,home,Ochsenbein,Aaron,p,NA,sub
2019022201,home,Conklin,Corey,2b,3b,sub
