GameID,AwayHome,LastName,FirstName,Pos1,Pos2,StarterSub
2019030201,away,Reeder,Nate,cf,NA,starter
2019030201,away,Beilsmith,Troy,rf,NA,starter
2019030201,away,Danny,Borgstrom,2b,NA,starter
2019030201,away,Craig,Tanner,1b,NA,starter
2019030201,away,Vaccaro,Pete,dh,NA,starter
2019030201,away,Fritz,Aj,lf,NA,starter
2019030201,away,Shepherd,Craig,ss,NA,starter
2019030201,away,Komonsky,Ben,c,NA,starter
2019030201,away,Troyer,Sam,3b,NA,starter
2019030201,away,Hayden,Justin,p,NA,starter
2019030201,away,Jones,Matthew,lf,NA,sub
2019030201,away,Gray,Shane,p,NA,sub
2019030201,home,Kerr,Ryland,2b,NA,starter
2019030201,home,Lewis,Aj,c,NA,starter
2019030201,home,Howie,Nick,dh,NA,starter
2019030201,home,Johnson,Will,1b,NA,starter
2019030201,home,Lovell,Brent,rf,NA,starter
2019030201,home,Harris,Daniel,ss,NA,starter
2019030201,home,Brewer,Michael,cf,NA,starter
2019030201,home,Weaver,Lyndon,lf,NA,starter
2019030201,home,Thomason,Logan,3b,NA,starter
2019030201,home,Brown,Kaven,p,NA,starter
2019030201,home,Ochsenbein,Aaron,p,NA,sub
