GameID,AwayHome,LastName,FirstName,Pos1,Pos2,StarterSub
2019031301,away,Sims,Russell,ss,NA,starter
2019031301,away,Ransom,Jordan,cf,NA,starter
2019031301,away,Lawson,Dom,dh,NA,starter
2019031301,away,Starks,Cameron,lf,NA,starter
2019031301,away,Thompson,Adren,1b,NA,starter
2019031301,away,Santomo,Artie,3b,NA,starter
2019031301,away,Wilson,Bryan,c,NA,starter
2019031301,away,Phillips,Vashawn,rf,NA,starter
2019031301,away,Mason,Brandon,2b,NA,starter
2019031301,away,Johnson,De'Nayus,p,NA,starter
2019031301,away,Kumar,Aram,ph,NA,sub
2019031301,away,Dull,Dakota,ph,NA,sub
2019031301,away,Christian,Jordan,ph,NA,sub
2019031301,away,Pierce,Jared,ph,NA,sub
2019031301,away,Reed,Solomon,p,NA,sub
2019031301,away,Graves,Josh,p,NA,sub
2019031301,away,Love,Brandon,p,NA,sub
2019031301,home,Johnson,Will,cf,NA,starter
2019031301,home,Kerr,Ryland,2b,NA,starter
2019031301,home,Lewis,Aj,c,NA,starter
2019031301,home,Howie,Nick,rf,NA,starter
2019031301,home,Thomason,Logan,1b,NA,starter
2019031301,home,Lucio,Christian,3b,NA,starter
2019031301,home,Brian,Will,dh,NA,starter
2019031301,home,Harris,Daniel,ss,NA,starter
2019031301,home,Botsoe,Chris,lf,NA,starter
2019031301,home,Ferris,Jacob,p,NA,starter
2019031301,home,Weaver,Lyndon,ph,cf,sub
2019031301,home,Bodine,Chance,c,NA,sub
2019031301,home,Conklin,Corey,ph,3b,sub
2019031301,home,Ludwick,Charles,ph,1b,sub
2019031301,home,Lovell,Brent,ph,dh,sub
2019031301,home,Hill,Marcus,ph,dh,sub
2019031301,home,Brewer,Michael,ph,lf,sub
2019031301,home,Farley,John,p,NA,sub
2019031301,home,Jackson,Julian,p,NA,sub
2019031301,home,Abbott,Jacob,p,NA,sub
2019031301,home,Beavers,Nate,p,NA,sub
2019031301,home,Borek,Nick,p,NA,sub
2019031301,home,Crall,Eli,p,NA,sub
2019031301,home,Blair,Jaxson,p,NA,sub
