GameID,AwayHome,LastName,FirstName,Pos1,Pos2,StarterSub
2019031002,away,Fitzgerald,Ryan,cf,NA,starter
2019031002,away,Zilinsky,Myles,lf,NA,starter
2019031002,away,Camilletti,Mario,2b,NA,starter
2019031002,away,Dileo,Matt,c,NA,starter
2019031002,away,Demumbrum,Drew,1b,NA,starter
2019031002,away,Mcgee,Mike,ss,NA,starter
2019031002,away,Griffith,Blake,dh,NA,starter
2019031002,away,Krsolovic,Ronnie,3b,NA,starter
2019031002,away,Thompson,Clay,rf,NA,starter
2019031002,away,Keathley,Beau,p,NA,starter
2019031002,away,Sherry,Austin,p,NA,sub
2019031002,home,Johnson,Will,cf,NA,starter
2019031002,home,Kerr,Ryland,2b,NA,starter
2019031002,home,Lewis,Aj,c,NA,starter
2019031002,home,Howie,Nick,dh,NA,starter
2019031002,home,Thomason,Logan,1b,NA,starter
2019031002,home,Lovell,Brent,rf,NA,starter
2019031002,home,Harris,Daniel,ss,NA,starter
2019031002,home,Lucio,Christian,3b,NA,starter
2019031002,home,Botsoe,Chris,lf,NA,starter
2019031002,home,Kelly,Brennan,p,NA,starter
2019031002,home,Ochsenbein,Aaron,p,NA,sub
